Date,Open,High,Low,Close,Volume,Change
2025-08-06,24515,24850,24420,24825,17204174,-0.002210610932475876
2025-08-07,25135,25250,24795,25230,19907557,0.0163141993957705
2025-08-08,25290,25450,24970,25100,22130621,-0.005152596115735264
2025-08-11,25230,25300,24970,25100,15390970,0.0
2025-08-12,25155,25765,24920,24955,24501183,-0.0057768924302789015
2025-08-13,25435,25520,24965,25490,20212296,0.021438589461029833
2025-08-14,25605,25745,25250,25455,14796848,-0.0013730874852883046
2025-08-18,25155,25155,24660,24660,18560672,-0.03123158515026514
2025-08-19,24795,24845,24175,24285,18020877,-0.015206812652068136
2025-08-20,23825,24045,23260,24015,31743783,-0.011117974058060476
2025-08-21,24125,24515,24030,24115,16925780,0.004164064126587652
2025-08-22,24440,24770,24390,24540,18780333,0.017623885548413876
2025-08-25,24935,25135,24725,25115,15750728,0.023431132844335734
2025-08-26,24985,24985,24550,24670,20564197,-0.017718494923352535
2025-08-27,24700,24755,24360,24740,13838888,0.0028374543980542732
2025-08-28,24540,25210,24317,24985,15036611,0.009902991107518133
2025-08-29,25155,25235,24745,24765,14778415,-0.008805283169901923
2025-09-01,24315,24535,23830,23950,18985171,-0.03290934786997779
2025-09-02,24035,24525,24035,24470,16430535,0.02171189979123178
2025-09-03,24470,24775,24380,24710,14273382,0.00980792807519415
2025-09-04,24700,25080,24685,24895,18906272,0.0074868474301901244
2025-09-05,25070,25240,24900,25075,16686797,0.007230367543683558
2025-09-08,25160,25295,25030,25280,12344004,0.008175473579262293
2025-09-09,25420,25985,25270,25940,17137773,0.02610759493670889
2025-09-10,26120,27110,26110,27045,22069178,0.042598303777949154
2025-09-11,27355,27585,26975,27440,21438572,0.01460528748382317
2025-09-12,28100,28605,27895,28570,21605096,0.04118075801749277
2025-09-15,28950,29175,28560,28850,19494130,0.00980049002450123
2025-09-16,28980,29895,28900,29790,22740892,0.03258232235701897
2025-09-17,29480,29480,28905,29060,19016478,-0.02450486740516955
